"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/turbopack-e7b86a4b44c8c13c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[5]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/0a529b8b14255699.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/674649e7dad9f6b4.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[2]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/c262c49f15ce2f1f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[3]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/4c2f457a625bbca8.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//body/script[@id='_R_']","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
